"","id.x","xcoord","ycoord","NM_MU","IVS_2000","IVS_INF_00","IVS_CPH_00","IVS_REN_00","IVS_2010","IVS_INF_10","IVS_CPH_10","IVS_REN_10","MASC","FEM","POP","DOM_OCU","Dens_Dom","Dens_hab","ocup_2000","ocup_2010","ocup_2018","Pop_Urbana","Pop_Rural","Pop_Total","Area","VTN_MED","URB_RURAL"
"728","F1333",-36.1153098172624,-7.96711132032101,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"729","F1337",-36.1158262255375,-7.9670128810819,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"730","F1339",-36.1160033170112,-7.96697190750254,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"731","F1346",-36.1175442999478,-7.96693700145748,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"732","F1351",-36.1178019142525,-7.96696816657289,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"733","F1349",-36.1177075019848,-7.96696048963294,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"734","F1348",-36.1176608619846,-7.96695303402804,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"735","F1347",-36.1175775128431,-7.96694294032806,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"736","F1345",-36.1175090032171,-7.96692774210277,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"737","F1352",-36.118136125124,-7.96695771406396,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"738","F1868",-36.120951266867,-7.96756999326236,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"739","F1336",-36.1155979478022,-7.96707942498154,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"740","F1447",-36.1204846208271,-7.96686724093159,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,259,265,524,125,0,0.000522886638391,1,0,0,17961,6942,24903,4488,2395.28,0
"741","F1687",-36.1186745677841,-7.93125351894571,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"742","F1688",-36.1186492729836,-7.93121429665012,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"743","F1688",-36.1186253873931,-7.93117766346471,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"744","F1689",-36.1185847323851,-7.93111377901579,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"745","F1690",-36.1185341620421,-7.93103322500097,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"746","F1690",-36.1184865257578,-7.9309510063669,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"747","F1691",-36.1184331925422,-7.93086250995833,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"748","F1692",-36.1183847057694,-7.93078726007693,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"749","F1842",-36.1204583912364,-7.93261687196037,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,37,40,77,24,0,7.6836007648e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"750","F1314",-36.1075751699531,-7.97412971605476,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,31,29,60,24,0,5.9873611075e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"751","F1324",-36.114074190215,-7.96741511304557,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,300,314,614,148,0,0.000612705924773,1,0,0,17961,6942,24903,4488,2395.28,0
"752","F1776",-36.1163221424182,-7.9122647943535,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,13,14,27,7,0,2.6942893994e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"753","F1701",-36.1159385019679,-7.91224094574455,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,13,14,27,7,0,2.6942893994e-05,1,0,0,17961,6942,24903,4488,2395.28,0
"754","F1281",-36.1013914577287,-7.97949164059231,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,88,76,164,51,0,0.00016365755101,1,0,0,17961,6942,24903,4488,2395.28,0
"755","F1282",-36.10160254572,-7.97921049808349,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,88,76,164,51,0,0.00016365755101,1,0,0,17961,6942,24903,4488,2395.28,0
"756","F1357",-36.1011822447455,-7.98153065149467,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,88,76,164,51,0,0.00016365755101,1,0,0,17961,6942,24903,4488,2395.28,0
"757","F1358",-36.101145352784,-7.98160897316836,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,88,76,164,51,0,0.00016365755101,1,0,0,17961,6942,24903,4488,2395.28,0
"758","F1359",-36.101109511745,-7.98169427247849,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,88,76,164,51,0,0.00016365755101,1,0,0,17961,6942,24903,4488,2395.28,0
"759","F1284",-36.1028086906397,-7.97713701903729,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"760","F1285",-36.1028334341652,-7.97709682669882,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"761","F1286",-36.102867505894,-7.97704159871136,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"762","F1287",-36.1029032530445,-7.97698318879648,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"763","F1288",-36.1029281040049,-7.97694111804798,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"764","F1289",-36.1029540249023,-7.97689781707744,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"765","F1290",-36.1029771994009,-7.97685907278678,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"766","F1291",-36.1029926489409,-7.97683240306037,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"767","F1292",-36.1030128223917,-7.97679769870685,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"768","F1293",-36.1030375220345,-7.97675472344677,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"769","F1294",-36.103131994808,-7.97662893839499,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"770","F1295",-36.1031562924027,-7.97655534669278,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"771","F1297",-36.1032818944215,-7.9764026258009,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"772","F1296",-36.1032443311098,-7.97645582157204,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"773","F1299",-36.1033884469937,-7.97624782055877,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"774","F1301",-36.1035512002918,-7.97612233849221,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"775","F1302",-36.1036367791128,-7.97606708043703,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"776","F1306",-36.1039170707752,-7.97587657315314,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"777","F1305",-36.1038460070102,-7.97592663144291,"TAQUARITINGA DO NORTE",0.539,0.406,0.656,0.555,0.385,0.255,0.495,0.406,70,67,137,40,0,0.000136713757589,1,0,0,17961,6942,24903,4488,2395.28,0
"778","F2141",-36.0428271476145,-8.08128306099533,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,45,55,100,25,0,9.9801090554e-05,1,0,0,279589,35323,314912,9281,5105.25,0
"779","F2004",-36.0447476779047,-8.07714758046739,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"780","F2005",-36.0447075240594,-8.07665583759208,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"781","F2032",-36.0440523567131,-8.07330000026926,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"782","F2033",-36.0440532474502,-8.07324369322586,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"783","F2084",-36.0452230982642,-8.0753840636187,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"784","F2090",-36.0452790694911,-8.07575309852153,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"785","F2091",-36.0452865784239,-8.0757993355312,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"786","F2099",-36.0454055497714,-8.07644731359442,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"787","F2105",-36.04517742121,-8.07845574796377,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"788","F2125",-36.0435347344795,-8.08051103267682,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"789","F2126",-36.043503457938,-8.08054130702743,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"790","F2127",-36.0434684714672,-8.0805682868613,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"791","F2128",-36.0434410806345,-8.08060288341525,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"792","F2129",-36.0434158886945,-8.08063776583844,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"793","F2131",-36.0433427521368,-8.08071783622929,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"794","F2132",-36.043313355302,-8.08075674381918,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"795","F2133",-36.0433026606058,-8.08076847039669,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"796","F2138",-36.0431426238992,-8.08094072027867,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"797","F1985",-36.0425455622017,-8.08053269846007,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"798","F1986",-36.04257167323,-8.08050349440004,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"799","F1987",-36.042608449056,-8.08047034537142,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"800","F1988",-36.0426362240281,-8.08043672264595,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"801","F1989",-36.0426684519431,-8.08040228531978,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"802","F1990",-36.0426961511436,-8.08036941654418,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"803","F1991",-36.0427183700077,-8.08034220488864,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"804","F1994",-36.0427874062765,-8.08027093129158,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"805","F1995",-36.0428190039301,-8.08023496306251,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"806","F1997",-36.0429220259783,-8.08011741730061,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"807","F2001",-36.042495891848,-8.08058916364967,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,283,308,591,145,0,0.000589823750753,1,0,0,279589,35323,314912,9281,5105.25,0
"808","F2046",-36.0469002845997,-8.06353886361485,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,0,0,0,0,0,0,1,0,0,279589,35323,314912,9281,5105.25,0
"809","F2151",-36.0396620437164,-8.08475163623039,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,74,64,138,33,0,0.000137727812703,1,0,0,279589,35323,314912,9281,5105.25,0
"810","F2153",-36.0389581246731,-8.08552963482241,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,74,64,138,33,0,0.000137727812703,1,0,0,279589,35323,314912,9281,5105.25,0
"811","F2146",-36.0402940400335,-8.08406196730203,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,74,64,138,33,0,0.000137727812703,1,0,0,279589,35323,314912,9281,5105.25,0
"812","F1957",-36.0419963253284,-8.08115809437108,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"813","F1958",-36.0420281562738,-8.0811247889393,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"814","F1959",-36.0420575917476,-8.08109305619449,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"815","F1961",-36.0421132890932,-8.08101799618781,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"816","F1962",-36.0421507960349,-8.08098433068121,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"817","F1963",-36.0421823106637,-8.08094075718637,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"818","F1964",-36.042272771086,-8.08084091780391,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"819","F1965",-36.0423334284275,-8.08078421561256,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"820","F1011",-36.0423950944022,-8.08070016243627,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"821","F2000",-36.0424272571502,-8.08066944533809,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,236,258,494,117,0,0.000493025122624,1,0,0,279589,35323,314912,9281,5105.25,0
"822","F901",-35.9862101753154,-8.14520291767215,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,1,0,1,1,0,9.98118972e-07,1,0,0,279589,35323,314912,9281,5105.25,0
"823","F901",-35.9861128239949,-8.14555558205807,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,1,0,1,1,0,9.98118972e-07,1,0,0,279589,35323,314912,9281,5105.25,0
"824","F800",-35.9758388112208,-8.16934934026646,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,12,10,22,4,0,2.195905554e-05,1,0,0,279589,35323,314912,9281,5105.25,0
"825","F802",-35.975985127263,-8.16906492406,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,12,10,22,4,0,2.195905554e-05,1,0,0,279589,35323,314912,9281,5105.25,0
"826","F803",-35.9762480635256,-8.16884257620905,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,12,10,22,4,0,2.195905554e-05,1,0,0,279589,35323,314912,9281,5105.25,0
"827","F878",-35.970274871559,-8.17717769255136,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"828","F877",-35.9701956709677,-8.17728743343788,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"829","F805",-35.9713007898858,-8.17699091838426,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"830","F809",-35.970885477459,-8.1775580618657,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"831","F810",-35.9708356438639,-8.17762753849947,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"832","F847",-35.9680195264382,-8.18030655202877,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"833","F848",-35.9680384442851,-8.18026162744587,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"834","F849",-35.9681051006898,-8.1801670156411,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"835","F850",-35.9683198069285,-8.1798693853673,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"836","F852",-35.968579274595,-8.17951181463228,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"837","F854",-35.9688001421859,-8.179226673296,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"838","F855",-35.968845858683,-8.1791407708256,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"839","F856",-35.9688768260408,-8.17910107759986,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"840","F857",-35.9689106231312,-8.17905353782873,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"841","F858",-35.9689724241867,-8.17896740609487,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"842","F859",-35.9690028187187,-8.17892377548904,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
"843","F860",-35.9690374292007,-8.1788922871871,"CARUARU",0.447,0.178,0.64,0.522,0.31,0.105,0.467,0.357,950,985,1935,552,0.001,0.001931432522944,1,0,0,279589,35323,314912,9281,5105.25,0
